Unix	jday	Temp
751507200	298	10.85
751593600	299	10.86
751680000	300	10.88
751766400	301	10.9
751852800	302	10.92
751939200	303	10.94
752025600	304	10.96
752112000	305	10.98
752198400	306	11
752284800	307	11.02
752371200	308	11.04
752457600	309	11.06
752544000	310	11.08
752630400	311	11.1
752716800	312	11.12
752803200	313	11.14
752889600	314	11.16
752976000	315	11.18
753062400	316	11.21
753148800	317	11.23
753235200	318	11.25
753321600	319	11.28
753408000	320	11.3
753494400	321	11.33
753580800	322	11.35
753667200	323	11.38
753753600	324	11.41
753840000	325	11.44
753926400	326	11.46
754012800	327	11.49
754099200	328	11.52
754185600	329	11.55
754272000	330	11.58
754358400	331	11.61
754444800	332	11.64
754531200	333	11.67
754617600	334	11.7
754704000	335	11.73
754790400	336	11.77
754876800	337	11.8
754963200	338	11.83
755049600	339	11.86
755136000	340	11.89
755222400	341	11.92
755308800	342	11.96
755395200	343	11.99
755481600	344	12.02
755568000	345	12.05
755654400	346	12.08
755740800	347	12.11
755827200	348	12.14
755913600	349	12.18
7.56e+08	350	12.21
756086400	351	12.24
756172800	352	12.27
756259200	353	12.3
756345600	354	12.34
756432000	355	12.37
756518400	356	12.4
756604800	357	12.43
756691200	358	12.47
756777600	359	12.5
756864000	360	12.53
756950400	361	12.57
757036800	362	12.6
757123200	363	12.64
757209600	364	12.68
757296000	365	12.71
