Unix	jday	dp	hs	tp
1170223200	31	241.24	2.47	12.07
1170234000	31	239.91	2.57	12
1170244800	31	239.11	2.99	11.71
1170255600	31	257.55	3.21	10.2
1170266400	31	258.59	3.05	10.3
1170277200	31	259.12	2.89	10.41
1170288000	32	249.38	2.95	10.61
1170298800	32	245.56	3.41	14.45
1170309600	32	246.9	3.98	14.72
1170320400	32	247.05	4.29	14.59
1170331200	32	246.67	4.35	14.44
1170342000	32	246.44	4.3	14.35
1170352800	32	245.73	4.17	14.2
1170363600	32	244.66	4	13.86
1170374400	33	243.39	3.83	13.43
1170385200	33	242.53	3.65	13.21
1170396000	33	242.17	3.47	13
1170406800	33	241.98	3.28	12.71
1170417600	33	241.67	3.06	12.24
1170428400	33	240.34	2.84	12.02
1170439200	33	239.88	2.65	11.87
1170450000	33	240.06	2.46	11.69
1170460800	34	240.45	2.28	11.28
1170471600	34	239.56	2.12	11.05
1170482400	34	239.66	1.98	10.93
1170493200	34	240.06	1.84	10.82
1170504000	34	240.3	1.72	10.67
1170514800	34	240.3	1.61	10.54
1170525600	34	240.22	1.5	10.51
1170536400	34	240.2	1.39	10.5
1170547200	35	240.22	1.27	10.45
1170558000	35	240.61	1.15	10.34
1170568800	35	240.76	1.03	10.31
1170579600	35	240.48	0.95	10.33
1170590400	35	239.7	0.93	10.27
1170601200	35	238.65	0.95	10.07
1170612000	35	248.76	0.97	16.17
1170622800	35	246.67	0.98	16.09
1170633600	36	244.23	1	15.97
1170644400	36	243.81	1.04	15.64
1170655200	36	247.11	1.09	14.91
1170666000	36	246.1	1.13	14.7
1170676800	36	244.84	1.15	14.63
1170687600	36	235.09	1.16	9.91
1170698400	36	235.14	1.15	9.9
1170709200	36	235.47	1.14	9.86
1170720000	37	241.66	1.11	13.38
1170730800	37	241.61	1.09	13.29
1170741600	37	241.39	1.07	13.21
1170752400	37	240.84	1.04	13.13
1170763200	37	239.36	1.03	13.2
1170774000	37	237.23	1.02	13.21
1170784800	37	236.31	1.02	13.11
1170795600	37	237.07	1.02	13.03
1170806400	38	239.35	1	12.86
1170817200	38	234.04	0.98	12.37
1170828000	38	234.38	0.98	12.12
1170838800	38	235.4	1.08	12.02
1170849600	38	233.02	1.25	14.69
1170860400	38	233.61	1.39	14.33
1170871200	38	233.75	1.46	13.4
1170882000	38	234.75	1.47	13.13
1170892800	39	235.59	1.44	12.89
1170903600	39	237.52	1.39	12.31
1170914400	39	237.91	1.35	12.15
1170925200	39	237.81	1.32	12.1
1170936000	39	237.64	1.28	12.05
1170946800	39	238.04	1.26	12
1170957600	39	239.76	1.25	11.88
1170968400	39	240.33	1.27	11.37
1170979200	40	240.75	1.33	11.2
1170990000	40	241.41	1.4	11.16
1171000800	40	242.38	1.43	11.24
1171011600	40	243.29	1.43	11.53
1171022400	40	246.96	1.43	11.82
1171033200	40	246.16	1.41	11.86
1171044000	40	245.38	1.38	11.86
1171054800	40	245.07	1.37	11.85
1171065600	41	244.93	1.38	11.82
1171076400	41	243.94	1.43	11.79
1171087200	41	242.17	1.5	11.78
1171098000	41	241.56	1.56	11.74
1171108800	41	242.72	1.58	11.59
1171119600	41	241.47	1.58	11.38
1171130400	41	241.97	1.56	11.3
1171141200	41	242.43	1.54	11.25
1171152000	42	242.5	1.51	11.17
1171162800	42	242.44	1.47	11.08
1171173600	42	242.88	1.45	11
1171184400	42	243.74	1.43	10.9
1171195200	42	244.65	1.38	10.82
1171206000	42	245.43	1.32	10.76
1171216800	42	246.25	1.23	10.73
1171227600	42	247.36	1.15	10.68
1171238400	43	248.77	1.1	10.6
1171249200	43	244.74	1.08	10.38
1171260000	43	245.79	1.03	10.15
1171270800	43	246.94	0.97	10.13
1171281600	43	247.52	0.93	10.22
1171292400	43	255.7	0.94	10.51
1171303200	43	252.66	1.01	10.57
1171314000	43	244.16	1.13	10.34
1171324800	44	243.38	1.21	10.07
1171335600	44	243.24	1.22	9.96
1171346400	44	243.37	1.19	9.95
1171357200	44	243.74	1.14	10.1
1171368000	44	245.79	1.11	11.53
1171378800	44	236.08	1.1	11.58
1171389600	44	236.14	1.2	11.65
1171400400	44	236.55	1.36	11.67
1171411200	45	237.21	1.46	11.6
1171422000	45	238.32	1.5	11.16
1171432800	45	238.26	1.51	11.26
1171443600	45	238.2	1.51	11.43
1171454400	45	238.26	1.5	11.62
1171465200	45	237.87	1.49	11.65
1171476000	45	237.2	1.48	11.58
