Unix	jday	dp	hs	tp
886399200	33	78.1	0.9	5.29
886410000	33	80.59	0.86	5.14
886420800	33	84.74	0.76	5.03
886431600	33	89.14	0.68	5
886442400	33	90.69	0.63	5.06
886453200	33	89.52	0.61	5.26
886464000	34	95.08	0.68	5.59
886474800	34	51.02	0.81	3.27
886485600	34	55.49	0.87	3.58
886496400	34	58.62	0.91	3.95
886507200	34	71.62	0.89	4.65
886518000	34	71.32	0.85	4.91
886528800	34	78.75	0.8	5.15
886539600	34	80.22	0.75	5.19
886550400	35	81.1	0.7	5.19
886561200	35	82.46	0.64	5.15
886572000	35	82.88	0.6	5.1
886582800	35	83.1	0.57	5.05
886593600	35	82.64	0.56	5.02
886604400	35	81.9	0.6	5.01
886615200	35	300.44	0.97	3.21
886626000	35	316.31	0.77	4.19
886636800	36	328.14	0.64	4.21
886647600	36	350.82	0.57	4.26
886658400	36	61.45	0.71	3.15
886669200	36	57.6	0.72	4.18
886680000	36	57.67	0.69	4.27
886690800	36	57.8	0.65	4.38
886701600	36	63.64	0.62	4.53
886712400	36	63.25	0.6	4.65
886723200	37	63.38	0.58	4.7
886734000	37	63.59	0.56	4.74
886744800	37	63.12	0.57	4.7
886755600	37	62.98	0.58	4.58
886766400	37	61.85	0.61	4.58
886777200	37	278.67	1.06	3.17
886788000	37	258.99	0.96	3.71
886798800	37	244.12	0.88	3.94
886809600	38	226.47	0.83	4.04
886820400	38	211.39	0.82	4.24
886831200	38	195.13	0.83	4.38
886842000	38	176.73	0.82	4.49
886852800	38	168.57	0.77	4.52
886863600	38	151.32	0.7	4.45
886874400	38	140.15	0.65	4.42
886885200	38	122.21	0.61	4.35
886896000	39	18.05	0.74	2.98
886906800	39	14.51	0.71	3.37
886917600	39	18.68	0.75	3.46
886928400	39	358.12	0.82	3.49
886939200	39	341.53	0.93	3.63
886950000	39	334.19	1.24	4
886960800	39	303.29	1.51	4.56
886971600	39	308.95	1.66	4.89
886982400	40	317.64	1.35	5.14
886993200	40	308.19	1.08	4.92
887004000	40	306.13	0.81	4.64
887014800	40	307.39	0.61	4.53
887025600	40	310.28	0.51	4.34
887036400	40	294.42	0.48	4.22
887047200	40	248.93	0.45	4.16
887058000	40	191.93	0.43	9.92
887068800	41	200.07	0.49	10.15
887079600	41	203.59	0.68	13.24
887090400	41	146.11	0.98	3.22
887101200	41	199.93	1.12	14.32
887112000	41	201.62	1.22	14.37
887122800	41	197.64	1.24	14.22
887133600	41	203.05	1.2	13.38
887144400	41	40.07	1.38	3.14
887155200	42	39.16	1.23	3.59
887166000	42	45.88	1.15	3.61
887176800	42	52.78	1.22	3.92
887187600	42	54.32	1.2	4.35
887198400	42	60.97	1.15	4.73
887209200	42	62.63	1.09	4.85
887220000	42	64.33	1.03	4.94
887230800	42	78.13	0.94	5.19
887241600	43	77.92	0.88	5.29
887252400	43	77.56	0.81	5.34
