Unix	jday	Temp
895190400	135	13.99
895276800	136	14.02
895363200	137	14.12
895449600	138	14.48
895536000	139	14.51
895622400	140	14.42
895708800	141	14.53
895795200	142	14.6
895881600	143	14.69
895968000	144	14.76
896054400	145	14.81
896140800	146	14.86
896227200	147	14.89
896313600	148	14.92
896400000	149	14.98
896486400	150	15.03
896572800	151	15.07
896659200	152	15.09
896745600	153	15.11
896832000	154	14.74
896918400	155	14.32
897004800	156	14.06
897091200	157	14.06
897177600	158	14.11
897264000	159	14.17
897350400	160	14.23
897436800	161	14.27
897523200	162	14.27
897609600	163	14.26
897696000	164	14.27
897782400	165	14.3
897868800	166	14.32
897955200	167	14.36
898041600	168	14.4
898128000	169	14.44
898214400	170	14.47
898300800	171	14.49
898387200	172	14.5
898473600	173	14.49
898560000	174	14.49
898646400	175	14.48
898732800	176	14.46
898819200	177	14.45
898905600	178	14.43
898992000	179	14.35
899078400	180	14.26
899164800	181	14.21
899251200	182	14.18
899337600	183	14.18
899424000	184	14.19
899510400	185	14.2
899596800	186	14.2
899683200	187	14.19
899769600	188	14.18
899856000	189	14.13
899942400	190	14.07
900028800	191	14.04
900115200	192	14.01
900201600	193	13.99
900288000	194	13.97
900374400	195	13.94
900460800	196	13.99
900547200	197	13.83
900633600	198	13.58
900720000	199	13.37
900806400	200	13.25
900892800	201	13.22
900979200	202	13.22
901065600	203	13.23
901152000	204	13.26
901238400	205	13.73
901324800	206	13.64
901411200	207	13.51
901497600	208	13.55
901584000	209	13.53
901670400	210	13.52
901756800	211	13.52
901843200	212	13.54
901929600	213	13.51
902016000	214	13.48
902102400	215	12.72
902188800	216	12.53
902275200	217	12.64
902361600	218	12.71
902448000	219	13.22
902534400	220	13.41
902620800	221	13.36
902707200	222	13.35
902793600	223	13.35
902880000	224	13.36
902966400	225	13.39
903052800	226	13.38
903139200	227	13.32
903225600	228	13.29
903312000	229	13.26
903398400	230	12.83
903484800	231	12.57
903571200	232	12.64
903657600	233	12.68
903744000	234	12.66
903830400	235	12.68
903916800	236	12.7
904003200	237	12.73
904089600	238	12.75
904176000	239	13.11
904262400	240	13.28
904348800	241	13.27
904435200	242	13.07
904521600	243	12.99
904608000	244	12.98
904694400	245	12.97
904780800	246	13.02
904867200	247	13.03
904953600	248	13.03
905040000	249	13.06
905126400	250	13.01
905212800	251	12.9
905299200	252	12.85
905385600	253	12.81
905472000	254	12.78
905558400	255	12.82
905644800	256	12.82
905731200	257	12.81
905817600	258	12.8
905904000	259	12.83
905990400	260	12.86
906076800	261	12.99
906163200	262	13.06
906249600	263	13.08
906336000	264	13.13
906422400	265	13.16
906508800	266	13.23
906595200	267	13.32
906681600	268	13.36
906768000	269	13.39
906854400	270	13.4
906940800	271	13.49
907027200	272	13.56
907113600	273	13.65
907200000	274	13.65
907286400	275	13.46
907372800	276	13.37
907459200	277	13.36
907545600	278	13.35
907632000	279	13.41
907718400	280	13.48
907804800	281	13.52
907891200	282	13.56
907977600	283	13.5
908064000	284	13.48
908150400	285	13.48
908236800	286	13.46
908323200	287	13.44
908409600	288	13.42
908496000	289	13.45
908582400	290	13.46
908668800	291	13.45
908755200	292	13.45
908841600	293	13.46
908928000	294	13.46
909014400	295	13.45
909100800	296	13.34
909187200	297	13.26
909273600	298	13.26
909360000	299	13.26
909446400	300	13.27
909532800	301	13.28
909619200	302	13.14
909705600	303	13.26
909792000	304	13.64
909878400	305	13.91
909964800	306	14.04
910051200	307	13.94
910137600	308	13.9
910224000	309	13.98
910310400	310	14.44
910396800	311	14.73
910483200	312	15.47
910569600	313	15.78
910656000	314	15.79
910742400	315	15.73
910828800	316	15.68
910915200	317	15.62
911001600	318	15.74
911088000	319	15.88
911174400	320	16.19
911260800	321	16.48
911347200	322	16.62
911433600	323	16.84
911520000	324	16.93
911606400	325	16.78
911692800	326	16.69
911779200	327	16.64
911865600	328	16.59
911952000	329	16.54
912038400	330	16.11
912124800	331	16.11
912211200	332	16.18
912297600	333	16.11
912384000	334	16.01
912470400	335	15.72
912556800	336	15.53
912643200	337	15.57
912729600	338	15.64
912816000	339	15.98
912902400	340	16.13
912988800	341	16.18
913075200	342	16.21
913161600	343	16.14
913248000	344	16.03
913334400	345	15.93
913420800	346	15.86
913507200	347	15.82
913593600	348	15.68
913680000	349	15.54
913766400	350	15.45
913852800	351	15.42
913939200	352	15.43
914025600	353	15.45
914112000	354	15.48
914198400	355	15.51
914284800	356	15.55
914371200	357	15.79
914457600	358	16.03
914544000	359	16.3
914630400	360	16.48
914716800	361	16.65
914803200	362	16.77
914889600	363	16.83
914976000	364	16.89
915062400	365	16.94
