Unix	jday	Temp
1100563200	321	14.23
1100649600	322	14.31
1100736000	323	14.44
1100822400	324	14.66
1100908800	325	15.29
1100995200	326	15.68
1101081600	327	15.82
1101168000	328	15.49
1101254400	329	15.13
1101340800	330	14.92
1101427200	331	14.84
1101513600	332	14.83
1101600000	333	14.78
1101686400	334	14.72
1101772800	335	14.65
1101859200	336	14.57
1101945600	337	14.48
1102032000	338	14.4
1102118400	339	14.33
1102204800	340	14.29
1102291200	341	14.27
1102377600	342	14.27
1102464000	343	14.29
1102550400	344	14.33
1102636800	345	14.37
1102723200	346	14.4
1102809600	347	14.22
1102896000	348	14.26
1102982400	349	14.34
1103068800	350	14.35
1103155200	351	14.31
1103241600	352	13.57
1103328000	353	13.04
1103414400	354	12.93
1103500800	355	13.21
1103587200	356	13.4
1103673600	357	13.54
1103760000	358	13.64
1103846400	359	13.87
1103932800	360	14.23
1104019200	361	14.52
1104105600	362	14.64
1104192000	363	14.65
1104278400	364	14.65
1104364800	365	14.65
1104451200	366	14.68
