Unix	jday	Temp
1007251200	336	15.6
1007337600	337	15.61
1007424000	338	15.61
1007510400	339	15.62
1007596800	340	15.63
1007683200	341	15.64
1007769600	342	15.66
1007856000	343	15.68
1007942400	344	15.71
1008028800	345	15.74
1008115200	346	15.77
1008201600	347	15.81
1008288000	348	16.3
1008374400	349	16.92
1008460800	350	17.13
1008547200	351	17.22
1008633600	352	17.27
1008720000	353	17.3
1008806400	354	17.34
1008892800	355	17.52
1008979200	356	17.6
1009065600	357	17.72
1009152000	358	17.82
1009238400	359	17.87
1009324800	360	17.89
1009411200	361	17.9
1009497600	362	17.9
1009584000	363	17.9
1009670400	364	17.41
1009756800	365	17.25
